TOP,SCORE,ARM_CODART,ART_NOMBRE,PRINCIPIO_ACTIVO,FRACCION_MEDINA,COD_PROD_DIGEMID,NOMBRE_DIGEMID,CONCENT_DIGEMID,IFA_DIGEMID,FRACCION_DIGEMID
1,0.9,2206177.0,DOLOMAX PLUS x 20 TAB,IBUPROFENO 400MG.TABLETA,20.0,35511,DOLOMAX,400 mg,IBUPROFENO,20
2,0.85,2206177.0,DOLOMAX PLUS x 20 TAB,IBUPROFENO 400MG.TABLETA,20.0,35512,DOLOMAX,400 mg,IBUPROFENO,120
3,0.85,2206177.0,DOLOMAX PLUS x 20 TAB,IBUPROFENO 400MG.TABLETA,20.0,35546,DOLOMAX,200 mg,IBUPROFENO,100
1,0.8286,2206391.0,ERGONEX PLUS x 100 TAB,ERGOTAMINA 1MG TAB,100.0,39815,ERGONEX PLUS,100 mg + 1 mg + 300 mg,CAFEINA ANHIDRA + ERGOTAMINA TARTRATO + PARACETAMOL,100
2,0.8286,2206391.0,ERGONEX PLUS x 100 TAB,ERGOTAMINA 1MG TAB,100.0,41776,ERGONEX®,1 mg + 100 mg,CAFEINA + ERGOTAMINA TARTRATO,100
1,0.88,2206498.0,DOLOACEMIFEN JBE x 60ml,PARACETAMOL JARABE,1.0,38717,DOLOACEMIFEN,120 mg/ 5 mL,PARACETAMOL,1
2,0.88,2206498.0,DOLOACEMIFEN JBE x 60ml,PARACETAMOL JARABE,1.0,59443,DOLOACEMIFEN,120 mg/ 5 mL,PARACETAMOL,1
3,0.83,2206498.0,DOLOACEMIFEN JBE x 60ml,PARACETAMOL JARABE,1.0,38714,DOLOACEMIFEN,500 mg,PARACETAMOL,100
1,0.9818,2206505.0,DOLOACEMIFEN 500mg x 100 TAB,PARACETAMOL 500MG.TABLETAS,100.0,38714,DOLOACEMIFEN,500 mg,PARACETAMOL,100
2,0.9818,2206505.0,DOLOACEMIFEN 500mg x 100 TAB,PARACETAMOL 500MG.TABLETAS,100.0,47432,DOLOACEMIFEN,500 mg,PARACETAMOL,100
3,0.825,2206505.0,DOLOACEMIFEN 500mg x 100 TAB,PARACETAMOL 500MG.TABLETAS,100.0,38717,DOLOACEMIFEN,120 mg/ 5 mL,PARACETAMOL,1
1,0.9049,2206719.0,CLONAZEPAM 0.5mg x 100 TAB - AC FARMA,CLONAZEPAN 0.5MG,100.0,33256,CLONAZEPAM,0.5 mg,CLONAZEPAM,100
2,0.9049,2206719.0,CLONAZEPAM 0.5mg x 100 TAB - AC FARMA,CLONAZEPAN 0.5MG,100.0,37023,CLONAZEPAM,0.5 mg,CLONAZEPAM,100
3,0.9049,2206719.0,CLONAZEPAM 0.5mg x 100 TAB - AC FARMA,CLONAZEPAN 0.5MG,100.0,41014,CLONAZEPAM,0.5 mg,CLONAZEPAM,100
1,0.8874,2217191.0,PREGABALINA 150mg x 30 CAP - GEN FAR,<NINGUNO>,30.0,39391,PREGABALINA,150 mg,PREGABALINA,30
2,0.8874,2217191.0,PREGABALINA 150mg x 30 CAP - GEN FAR,<NINGUNO>,30.0,60300,PREGABALINA,150 mg,PREGABALINA,30
3,0.8874,2217191.0,PREGABALINA 150mg x 30 CAP - GEN FAR,<NINGUNO>,30.0,61486,PREGABALINA,150 mg,PREGABALINA,30
1,0.8818,2217298.0,TAMSULOSINA 0.4mg x 30 CAP - BONAPHARM,<NINGUNO>,30.0,40129,TAMSULOSINA,0.4 mg,TAMSULOSINA CLORHIDRATO,30
2,0.8818,2217298.0,TAMSULOSINA 0.4mg x 30 CAP - BONAPHARM,<NINGUNO>,30.0,40523,TAMSULOSINA,0.4 mg,TAMSULOSINA CLORHIDRATO,30
3,0.8318,2217298.0,TAMSULOSINA 0.4mg x 30 CAP - BONAPHARM,<NINGUNO>,30.0,43490,TAMSULOSINA,0.4 mg,TAMSULOSINA CLORHIDRATO,10
1,0.8333,2217519.0,CLORURO DE SODIO 20% CAJA x 25 AMP - PHARMAGEN,<NINGUNO>,25.0,37694,CLORURO DE SODIO,20 %,CLORURO DE SODIO,25
2,0.8333,2217519.0,CLORURO DE SODIO 20% CAJA x 25 AMP - PHARMAGEN,<NINGUNO>,25.0,44151,CLORURO DE SODIO,20 %,CLORURO DE SODIO,25
3,0.8333,2217519.0,CLORURO DE SODIO 20% CAJA x 25 AMP - PHARMAGEN,<NINGUNO>,25.0,54187,CLORURO DE SODIO,20 %,CLORURO DE SODIO,25
1,0.8125,2217626.0,LIDOCAINA 5% UNGUENTO x 10gr  - DANY,<NINGUNO>,1.0,49521,LIDOCAINA,5 %,LIDOCAINA,1
1,0.8565,2220470.0,CEFUXINIL 250mg/5ml SUSPENSION x 70ml,<NINGUNO>,1.0,52178,CEFUXINIL,250 mg/ 5 mL,CEFUROXIMA AXETIL,1
1,0.8648,2223170.0,ESCITALOPRAM 10mg x 28 TAB - GEN FAR,<NINGUNO>,28.0,38786,ESCITALOPRAM,10 mg,ESCITALOPRAM OXALATO,28
2,0.8648,2223170.0,ESCITALOPRAM 10mg x 28 TAB - GEN FAR,<NINGUNO>,28.0,59294,ESCITALOPRAM,10 mg,ESCITALOPRAM OXALATO,28
3,0.8148,2223170.0,ESCITALOPRAM 10mg x 28 TAB - GEN FAR,<NINGUNO>,28.0,57958,ESCITALOPRAM,10 mg,ESCITALOPRAM OXALATO,30
1,0.8648,2225405.0,NEOPRESOL 10mg CAJA x 30 COMPRIMIDOS,<NINGUNO>,30.0,51370,NEOPRESOL,10 mg,ESCITALOPRAM OXALATO,30
2,0.8148,2225405.0,NEOPRESOL 10mg CAJA x 30 COMPRIMIDOS,<NINGUNO>,30.0,51371,NEOPRESOL,10 mg,ESCITALOPRAM OXALATO,15
1,0.8906,2227312.0,QUETIAPINA 100mg CAJA x 30 COMP.-GEN FAR,<NINGUNO>,30.0,38790,QUETIAPINA,100 mg,QUETIAPINA,30
2,0.8906,2227312.0,QUETIAPINA 100mg CAJA x 30 COMP.-GEN FAR,<NINGUNO>,30.0,60058,QUETIAPINA,100 mg,QUETIAPINA,30
3,0.8543,2227312.0,QUETIAPINA 100mg CAJA x 30 COMP.-GEN FAR,<NINGUNO>,30.0,38791,QUETIAPINA,200 mg,QUETIAPINA,30
1,1.0002,2228854.0,CIMICILE 50mg CAJA x 10 TAB,SERTRALINA 50MG TAB,10.0,21115,CIMICILE,50 mg,SERTRALINA CLORHIDRATO,10
2,1.0002,2228854.0,CIMICILE 50mg CAJA x 10 TAB,SERTRALINA 50MG TAB,10.0,51915,CIMICILE,50 mg,SERTRALINA CLORHIDRATO,10
3,0.9502,2228854.0,CIMICILE 50mg CAJA x 10 TAB,SERTRALINA 50MG TAB,10.0,28303,CIMICILE,50 mg,SERTRALINA CLORHIDRATO,2
1,0.8866,2228961.0,TOPIROL 50 50mg x 30 TAB,<NINGUNO>,30.0,38970,TOPIROL 50,50 mg,TOPIRAMATO,30
1,0.8438,2229540.0,MINOXIDIL 5% SOL. TOPICA x 60ml - FARMINDUSTRIA,<NINGUNO>,1.0,39621,MINOXIDIL,5 %,MINOXIDIL,1
2,0.8438,2229540.0,MINOXIDIL 5% SOL. TOPICA x 60ml - FARMINDUSTRIA,<NINGUNO>,1.0,41040,MINOXIDIL,5 %,MINOXIDIL,1
3,0.8438,2229540.0,MINOXIDIL 5% SOL. TOPICA x 60ml - FARMINDUSTRIA,<NINGUNO>,1.0,56281,MINOXIDIL,5 %,MINOXIDIL,1
1,0.9318,2229647.0,MIXEL 500mg CAJA x 6 TAB,NITAZOXANIDA,1.0,47391,MIXEL,500 mg,NITAZOXANIDA,6
2,0.8,2229647.0,MIXEL 500mg CAJA x 6 TAB,NITAZOXANIDA,1.0,49442,MIXEL,2 %,NITAZOXANIDA,1
3,0.8,2229647.0,MIXEL 500mg CAJA x 6 TAB,NITAZOXANIDA,1.0,49443,MIXEL,2 %,NITAZOXANIDA,1
1,1.0139,2229968.0,AMOXICLIN 250mg x 60ml SUSPENSION,AMOXICILINA JARABE,1.0,45863,AMOXICLIN,250 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
2,0.9949,2229968.0,AMOXICLIN 250mg x 60ml SUSPENSION,AMOXICILINA JARABE,1.0,49433,AMOXICLIN,500 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
3,0.9949,2229968.0,AMOXICLIN 250mg x 60ml SUSPENSION,AMOXICILINA JARABE,1.0,51569,AMOXICLIN,500 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
1,1.0818,2230691.0,MUCOCAR 600mg CAJA x 20 SOBRES,ACETILCISTEINA ORAL,20.0,40792,MUCOCAR,600 mg,ACETILCISTEINA,20
2,0.9955,2230691.0,MUCOCAR 600mg CAJA x 20 SOBRES,ACETILCISTEINA ORAL,20.0,39701,MUCOCAR,200 mg,ACETILCISTEINA,30
3,0.95,2230691.0,MUCOCAR 600mg CAJA x 20 SOBRES,ACETILCISTEINA ORAL,20.0,40481,MUCOCAR,100 mg/ 5 mL,ACETILCISTEINA,1
1,0.8706,2230912.0,BETINA 16mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,41318,BETINA,16 mg,DICLORHIDRATO DE BETAHISTINA,30
1,0.8969,2231056.0,LAMOFLOX 0.5% SOL. OFTAL. x 5ml,<NINGUNO>,1.0,39256,LAMOFLOX,0.5 %,MOXIFLOXACINO CLORHIDRATO,1
2,0.8969,2231056.0,LAMOFLOX 0.5% SOL. OFTAL. x 5ml,<NINGUNO>,1.0,55767,LAMOFLOX,0.5 %,MOXIFLOXACINO CLORHIDRATO,1
1,0.9333,2237533.0,CLORURO DE SODIO 0.9% x 500 ml-ACULIFE,<NINGUNO>,1.0,52965,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
2,0.9333,2237533.0,CLORURO DE SODIO 0.9% x 500 ml-ACULIFE,<NINGUNO>,1.0,59112,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
3,0.9333,2237533.0,CLORURO DE SODIO 0.9% x 500 ml-ACULIFE,<NINGUNO>,1.0,61923,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
1,0.9333,2237640.0,CLORURO DE SODIO 0.9% x 100ml - MEDIFARMA,<NINGUNO>,1.0,45899,CLORURO DE SODIO,9 ‰,CLORURO DE SODIO,1
2,0.9333,2237640.0,CLORURO DE SODIO 0.9% x 100ml - MEDIFARMA,<NINGUNO>,1.0,48386,CLORURO DE SODIO,9 ‰,CLORURO DE SODIO,1
3,0.9333,2237640.0,CLORURO DE SODIO 0.9% x 100ml - MEDIFARMA,<NINGUNO>,1.0,50154,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
1,0.8706,2239868.0,BETINA 24mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,41319,BETINA,24 mg,DICLORHIDRATO DE BETAHISTINA,30
2,0.8706,2239868.0,BETINA 24mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,48190,BETINA,24 mg,DICLORHIDRATO DE BETAHISTINA,30
1,0.8492,2242498.0,GLEMAZ 4mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,39978,GLEMAZ,4 mg,GLIMEPIRIDA,30
2,0.8492,2242498.0,GLEMAZ 4mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,57472,GLEMAZ,4 mg,GLIMEPIRIDA,30
1,0.8101,2244305.0,PERCOF 30mg/5ml JBE x 120ml,<NINGUNO>,1.0,41783,PERCOF,30 mg/ 5 mL,LEVODROPROPIZINA,1
2,0.8101,2244305.0,PERCOF 30mg/5ml JBE x 120ml,<NINGUNO>,1.0,60758,PERCOF,30 mg/ 5 mL,LEVODROPROPIZINA,1
1,0.8855,2244519.0,SPASMODOX 40mg CAJA x 30 COMPRIMIDOS,<NINGUNO>,30.0,41480,SPASMODOX,40 mg,BROMURO DE OTILONIO,30
1,1.0818,2244626.0,DOLOMAX 400mg x 100 CAP BLANDAS,IBUPROFENO 400MG.TABLETA,100.0,37398,DOLOMAX,400 mg,IBUPROFENO,100
2,1.0455,2244626.0,DOLOMAX 400mg x 100 CAP BLANDAS,IBUPROFENO 400MG.TABLETA,100.0,35546,DOLOMAX,200 mg,IBUPROFENO,100
3,1.0318,2244626.0,DOLOMAX 400mg x 100 CAP BLANDAS,IBUPROFENO 400MG.TABLETA,100.0,35511,DOLOMAX,400 mg,IBUPROFENO,20
1,0.9795,2245740.0,AMIKABIOT 500mg x 3 AMP,AMIKACINA AMPOLLA,3.0,35492,AMIKABIOT,500 mg/ 2 mL,AMIKACINA SULFATO,3
2,0.9545,2245740.0,AMIKABIOT 500mg x 3 AMP,AMIKACINA AMPOLLA,3.0,44687,AMIKABIOT,250 mg/ 2 mL,AMIKACINA SULFATO,3
3,0.9295,2245740.0,AMIKABIOT 500mg x 3 AMP,AMIKACINA AMPOLLA,3.0,35491,AMIKABIOT,500 mg/ 2 mL,AMIKACINA SULFATO,1
1,0.8845,2246640.0,ALERSONA 1% CREMA x 20gr,<NINGUNO>,1.0,49096,ALERSONA,1 %,HIDROCORTISONA ACETATO,1
2,0.8845,2246640.0,ALERSONA 1% CREMA x 20gr,<NINGUNO>,1.0,49202,ALERSONA,1 %,HIDROCORTISONA ACETATO,1
1,0.8631,2247005.0,GLUCOPHAGE XR 500mg x 30 TAB,<NINGUNO>,30.0,60050,GLUCOPHAGE XR,500 mg,CLORHIDRATO DE METFORMINA,30
2,0.8267,2247005.0,GLUCOPHAGE XR 500mg x 30 TAB,<NINGUNO>,30.0,36975,GLUCOPHAGE XR,750 mg,CLORHIDRATO DE METFORMINA,30
3,0.8267,2247005.0,GLUCOPHAGE XR 500mg x 30 TAB,<NINGUNO>,30.0,47143,GLUCOPHAGE,850 mg,CLORHIDRATO DE METFORMINA,30
1,0.9,2248226.0,SUFACRATO 1g/5ml x 200ml (SUCRALFATO),SUCRALFATO,1.0,40928,SUFACRATO,1 g/ 5 mL,SUCRALFATO,1
2,0.9,2248226.0,SUFACRATO 1g/5ml x 200ml (SUCRALFATO),SUCRALFATO,1.0,59886,SUFACRATO,1 g/ 5 mL,SUCRALFATO,1
3,0.9,2248226.0,SUFACRATO 1g/5ml x 200ml (SUCRALFATO),SUCRALFATO,1.0,60390,SUFACRATO,1 g/ 5 mL,SUCRALFATO,1
1,1.0778,2250277.0,LANZOPRAL 30mg CAJA x 30 CAP,LANSOPRAZOL,30.0,45886,LANZOPRAL 30,30 mg,LANSOPRAZOL,30
2,0.9778,2250277.0,LANZOPRAL 30mg CAJA x 30 CAP,LANSOPRAZOL,30.0,53289,LANZOPRAL 30,30 mg,LANSOPRAZOL,30
3,0.8675,2250277.0,LANZOPRAL 30mg CAJA x 30 CAP,LANSOPRAZOL,30.0,41422,LANZOPRAL MD,15 mg,LANSOPRAZOL,15
1,0.8681,2252291.0,NEO NISOPREX 15mg/5ml SOL.x 60ml,<NINGUNO>,1.0,40321,NEO NISOPREX,15 mg/ 5 mL,PREDNISOLONA,1
2,0.8681,2252291.0,NEO NISOPREX 15mg/5ml SOL.x 60ml,<NINGUNO>,1.0,40322,NEO NISOPREX,15 mg/ 5 mL,PREDNISOLONA,1
3,0.8681,2252291.0,NEO NISOPREX 15mg/5ml SOL.x 60ml,<NINGUNO>,1.0,55457,NEO NISOPREX,15 mg/ 5 mL,PREDNISOLONA,1
1,0.944,2253519.0,NITOXADIN 100mg/5ml FCO x 60ml (NITAZOXANIDA),NITAZOXANIDA,1.0,42366,NITOXADIN,100 mg/ 5 mL,NITAZOXANIDA,1
2,0.944,2253519.0,NITOXADIN 100mg/5ml FCO x 60ml (NITAZOXANIDA),NITAZOXANIDA,1.0,42427,NITOXADIN,100 mg/ 5 mL,NITAZOXANIDA,1
3,0.944,2253519.0,NITOXADIN 100mg/5ml FCO x 60ml (NITAZOXANIDA),NITAZOXANIDA,1.0,50129,NITOXADIN,100 mg/ 5 mL,NITAZOXANIDA,1
1,0.8941,2256005.0,ALIZAR 0.05% LOCION CAPILAR x 30ml,<NINGUNO>,1.0,40375,ALIZAR,0.05 %,17-PROPIONATO DE CLOBETASOL,1
2,0.8941,2256005.0,ALIZAR 0.05% LOCION CAPILAR x 30ml,<NINGUNO>,1.0,40388,ALIZAR,0.05 %,17-PROPIONATO DE CLOBETASOL,1
3,0.8941,2256005.0,ALIZAR 0.05% LOCION CAPILAR x 30ml,<NINGUNO>,1.0,46078,ALIZAR,0.05 %,17-PROPIONATO DE CLOBETASOL,1
1,0.8111,2256112.0,PARATEX 1GR POLVO x 100 SACHETS,<NINGUNO>,100.0,42415,PARATEX,1 g,PARACETAMOL,100
2,0.8111,2256112.0,PARATEX 1GR POLVO x 100 SACHETS,<NINGUNO>,100.0,42416,PARATEX,1 g,PARACETAMOL,100
1,0.8111,2256219.0,PARATEX 1gr CAJA x 100 TAB,<NINGUNO>,100.0,42415,PARATEX,1 g,PARACETAMOL,100
2,0.8111,2256219.0,PARATEX 1gr CAJA x 100 TAB,<NINGUNO>,100.0,42416,PARATEX,1 g,PARACETAMOL,100
1,0.9364,2259775.0,NOVALGINA 500mg x 50 TAB,METAMIZOL TABLETAS,50.0,41924,NOVALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,50
2,0.9364,2259775.0,NOVALGINA 500mg x 50 TAB,METAMIZOL TABLETAS,50.0,53867,NOVALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,50
3,0.9364,2259775.0,NOVALGINA 500mg x 50 TAB,METAMIZOL TABLETAS,50.0,61449,NOVALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,50
1,0.9818,2260391.0,IBANDROPOROSIS 150mg x 1 TAB,ACIDO IBANDRONICO,1.0,49058,IBANDROPOROSIS®,150 mg,ACIDO IBANDRONICO,1
2,0.9818,2260391.0,IBANDROPOROSIS 150mg x 1 TAB,ACIDO IBANDRONICO,1.0,51781,IBANDROPOROSIS®,150 mg,ACIDO IBANDRONICO,1
1,0.877,2261512.0,PIEMONTE 4mg CAJA x 30 COMPRIMIDOS,<NINGUNO>,30.0,41362,PIEMONTE,4 mg,MONTELUKAST,30
2,0.8243,2261512.0,PIEMONTE 4mg CAJA x 30 COMPRIMIDOS,<NINGUNO>,30.0,41583,PIEMONTE,5 mg,MONTELUKAST SODICO,30
1,0.8803,2261619.0,TADA 5mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,42410,TADA,5 mg,TADALAFILO,30
2,0.8803,2261619.0,TADA 5mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,54309,TADA,5 mg,TADALAFILO,30
1,0.8333,2261726.0,FILINAR 50mg/5ml JBE x 120ml,<NINGUNO>,1.0,60759,FILINAR,50 mg/ 5 mL,ACEFILINATO DE AMBROXOL,1
2,0.8167,2261726.0,FILINAR 50mg/5ml JBE x 120ml,<NINGUNO>,1.0,42411,FILINAR,50 mg/ 5 mL,AMBROXOL,1
1,0.9878,2262947.0,VIRADEX 10mg CAJA x 10 TAB,ZOLPIDEM 10MG TAB,10.0,52837,VIRADEX,10 mg,ZOLPIDEM HEMITARTRATO,10
2,0.9378,2262947.0,VIRADEX 10mg CAJA x 10 TAB,ZOLPIDEM 10MG TAB,10.0,52839,VIRADEX,10 mg,ZOLPIDEM HEMITARTRATO,100
1,0.9124,2266547.0,LEVOCTRIM FORTE 750mg CAJA x 7 TAB,LEVOFLOXACINO 500MG - TAB,7.0,53849,LEVOCTRIM FORTE,750 mg,LEVOFLOXACINO HEMIHIDRATO,7
2,0.826,2266547.0,LEVOCTRIM FORTE 750mg CAJA x 7 TAB,LEVOFLOXACINO 500MG - TAB,7.0,47697,LEVOCTRIM,500 mg,LEVOFLOXACINO HEMIHIDRATO,100
3,0.826,2266547.0,LEVOCTRIM FORTE 750mg CAJA x 7 TAB,LEVOFLOXACINO 500MG - TAB,7.0,47772,LEVOCTRIM,500 mg,LEVOFLOXACINO HEMIHIDRATO,100
1,0.9778,2266761.0,AGRAFIL 50mg x 4 TAB (SILDENAFILO),SILDENAFILO 50MG - TABLETA,4.0,39841,AGRAFIL,50 mg,SILDENAFILO,4
2,0.9278,2266761.0,AGRAFIL 50mg x 4 TAB (SILDENAFILO),SILDENAFILO 50MG - TABLETA,4.0,39486,AGRAFIL,50 mg,SILDENAFILO,2
3,0.9278,2266761.0,AGRAFIL 50mg x 4 TAB (SILDENAFILO),SILDENAFILO 50MG - TABLETA,4.0,56784,AGRAFIL,50 mg,SILDENAFILO,100
1,0.8866,2267447.0,TADA 20mg x 4 COMPRIMIDOS (TADALAFILO),<NINGUNO>,4.0,42409,TADA,20 mg,TADALAFILO,4
2,0.8866,2267447.0,TADA 20mg x 4 COMPRIMIDOS (TADALAFILO),<NINGUNO>,4.0,54310,TADA,20 mg,TADALAFILO,4
3,0.8366,2267447.0,TADA 20mg x 4 COMPRIMIDOS (TADALAFILO),<NINGUNO>,4.0,42408,TADA,20 mg,TADALAFILO,2
1,0.8648,2267661.0,ETALPRAM 10mg x 30 COMP - (ESCITALOPRAM),<NINGUNO>,30.0,42412,ETALPRAM,10 mg,ESCITALOPRAM OXALATO,30
2,0.8648,2267661.0,ETALPRAM 10mg x 30 COMP - (ESCITALOPRAM),<NINGUNO>,30.0,46874,ETALPRAM,10 mg,ESCITALOPRAM OXALATO,30
3,0.8204,2267661.0,ETALPRAM 10mg x 30 COMP - (ESCITALOPRAM),<NINGUNO>,30.0,42413,ETALPRAM,20 mg,ESCITALOPRAM OXALATO,30
1,0.81,2269675.0,MUPIROCINA 2% UNG x 15GR - AC FARMA,<NINGUNO>,1.0,57396,MUPIROCINA,2 %,MUPIROCINA CALCICA,1
2,0.8088,2269675.0,MUPIROCINA 2% UNG x 15GR - AC FARMA,<NINGUNO>,1.0,41557,MUPIROCINA,2 %,MUPIROCINA,1
3,0.8088,2269675.0,MUPIROCINA 2% UNG x 15GR - AC FARMA,<NINGUNO>,1.0,42955,MUPIROCINA,2 %,MUPIROCINA,1
1,0.9662,2270619.0,AMOXICLIN CL 12H 600/42.9mg SUSP. x 75ml,AMOXICILINA + ACIDO CLAV. JARABE,1.0,58237,AMOXICLIN CL 12H,600 mg + 42.9 mg/ 5 mL,ACIDO CLAVULANICO + AMOXICILINA TRIHIDRATO,1
2,0.9258,2270619.0,AMOXICLIN CL 12H 600/42.9mg SUSP. x 75ml,AMOXICILINA + ACIDO CLAV. JARABE,1.0,45863,AMOXICLIN,250 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
3,0.9172,2270619.0,AMOXICLIN CL 12H 600/42.9mg SUSP. x 75ml,AMOXICILINA + ACIDO CLAV. JARABE,1.0,40473,AMOXICLIN CL 12H,600 mg + 42.9 mg/ 5 mL,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,1
1,0.9361,2270726.0,ANALGESIUM 10mg x 100 TAB,KETOROLACO - TABLETA,100.0,46153,ANALGESIUM,10 mg,KETOROLACO TROMETAMOL,100
2,0.9361,2270726.0,ANALGESIUM 10mg x 100 TAB,KETOROLACO - TABLETA,100.0,59661,ANALGESIUM,10 mg,KETOROLACO TROMETAMINA,100
3,0.9361,2270726.0,ANALGESIUM 10mg x 100 TAB,KETOROLACO - TABLETA,100.0,61747,ANALGESIUM,10 mg,KETOROLACO TROMETAMINA,100
1,1.0049,2272312.0,NEURYL PLUS 0.5mg x 30 COMPRIDOS,CLONAZEPAN 0.5MG,30.0,41815,NEURYL PLUS,0.5 mg,CLONAZEPAM,30
2,0.8993,2272312.0,NEURYL PLUS 0.5mg x 30 COMPRIDOS,CLONAZEPAN 0.5MG,30.0,39980,NEURYL 0.5,0.5 mg,CLONAZEPAM,20
3,0.8993,2272312.0,NEURYL PLUS 0.5mg x 30 COMPRIDOS,CLONAZEPAN 0.5MG,30.0,39982,NEURYL 0.5,0.5 mg,CLONAZEPAM,120
1,0.8906,2272633.0,IRBESARTAN 300mg x 50 TAB - PORTUGAL,<NINGUNO>,50.0,50157,IRBESARTAN,300 mg,IRBESARTAN,50
2,0.8179,2272633.0,IRBESARTAN 300mg x 50 TAB - PORTUGAL,<NINGUNO>,50.0,49556,IRBESARTAN,150 mg,IRBESARTAN,50
1,0.8652,2280412.0,REVERTIR 120mg. x 30CAPS.,<NINGUNO>,30.0,51070,REVERTIR,120 mg,ORLISTAT,30
1,0.9167,2282319.0,CORTIFLEX 0.025% LOCION FCO x 60ml.,<NINGUNO>,1.0,53340,CORTIFLEX,0.025 %,TRIAMCINOLONA ACETONIDO,1
2,0.9167,2282319.0,CORTIFLEX 0.025% LOCION FCO x 60ml.,<NINGUNO>,1.0,56792,CORTIFLEX,0.025 %,TRIAMCINOLONA ACETONIDO,1
3,0.9167,2282319.0,CORTIFLEX 0.025% LOCION FCO x 60ml.,<NINGUNO>,1.0,60385,CORTIFLEX,0.025 %,TRIAMCINOLONA ACETONIDO,1
1,0.8662,2285875.0,QUETIAZIC 25mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,41602,QUETIAZIC,25 mg,QUETIAPINA FUMARATO,30
2,0.8662,2285875.0,QUETIAZIC 25mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,51735,QUETIAZIC,25 mg,QUETIAPINA FUMARATO,30
3,0.8085,2285875.0,QUETIAZIC 25mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,41603,QUETIAZIC®,200 mg,QUETIAPINA FUMARATO,30
1,0.8818,2287889.0,MICOTERAT 250mg x 30 COMPRIMIDOS,<NINGUNO>,30.0,49542,MICOTERAT,250 mg,TERBINAFINA CLORHIDRATO,30
1,0.9041,2288254.0,LIDERMA 0.1% CREMA x 15gr,<NINGUNO>,1.0,42193,LIDERMA,0.1 %,ACEPONATO DE METILPREDNISOLONA,1
2,0.9041,2288254.0,LIDERMA 0.1% CREMA x 15gr,<NINGUNO>,1.0,59522,LIDERMA,0.1 %,ACEPONATO DE METILPREDNISOLONA,1
3,0.8969,2288254.0,LIDERMA 0.1% CREMA x 15gr,<NINGUNO>,1.0,41509,LIDERMA,0.1 %,METILPREDNISOLONA ACETATO,1
1,0.9152,2288361.0,NEOZOL 100mg x 15 CAP,<NINGUNO>,15.0,41517,NEOZOL,100 mg,ITRACONAZOL,15
1,0.8941,2288468.0,TOPICALM 0.05% CREMA TBO x 30gr,<NINGUNO>,1.0,38365,TOPICALM,0.05 %,17-PROPIONATO DE CLOBETASOL,1
2,0.8941,2288468.0,TOPICALM 0.05% CREMA TBO x 30gr,<NINGUNO>,1.0,41259,TOPICALM,0.05 %,17-PROPIONATO DE CLOBETASOL,1
3,0.8941,2288468.0,TOPICALM 0.05% CREMA TBO x 30gr,<NINGUNO>,1.0,41529,TOPICALM,0.05 %,17-PROPIONATO DE CLOBETASOL,1
1,0.8941,2288575.0,TOPICALM 0.05% LOCION FCO x 30ml,<NINGUNO>,1.0,38365,TOPICALM,0.05 %,17-PROPIONATO DE CLOBETASOL,1
2,0.8941,2288575.0,TOPICALM 0.05% LOCION FCO x 30ml,<NINGUNO>,1.0,41259,TOPICALM,0.05 %,17-PROPIONATO DE CLOBETASOL,1
3,0.8941,2288575.0,TOPICALM 0.05% LOCION FCO x 30ml,<NINGUNO>,1.0,41529,TOPICALM,0.05 %,17-PROPIONATO DE CLOBETASOL,1
1,0.9318,2289368.0,FLUCONAZOL 200mg CAJA x 5 CAP - COASPHARMA,FLUCONAZOL,5.0,38392,FLUCONAZOL,200 mg,FLUCONAZOL,4
2,0.9318,2289368.0,FLUCONAZOL 200mg CAJA x 5 CAP - COASPHARMA,FLUCONAZOL,5.0,42483,FLUCONAZOL,200 mg,FLUCONAZOL,4
3,0.9318,2289368.0,FLUCONAZOL 200mg CAJA x 5 CAP - COASPHARMA,FLUCONAZOL,5.0,52659,FLUCONAZOL,200 mg,FLUCONAZOL,4
1,0.9152,2291533.0,NEUROPENTIN 600mg CAJA x 20 TAB,<NINGUNO>,20.0,51006,NEUROPENTIN,600 mg,GABAPENTINA,20
